HeaderBalance	Number	Address	PreHardForkDAO	CurrentDAO	ChangeDAO	PreHardForkETH	CurrentETH	ChangeETH
DataBalance	17906	0xf69e61e4f49bf8960511aa962f696aa69b32add2	11652.5248840000003838	0.0000000000000000	-11652.5248840000003838	0.008382440000000000	1.531635649999999904	1.523253210000000024
DataBalance	17907	0x3cfe484340b4c8a0d80fdf98aa2d3dbb423f482f	4858.5588293333339607	4858.5588293333339607	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17908	0x102a89bde50ecc84ece4d6815a53684763b1616e	666.5588293333332786	666.5588293333332786	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17909	0x56492d2a2864a438a86131d24b11126ed2e179bf	450.0884173333333251	450.0884173333333251	0.0000000000000000	0.007964880000000001	0.007964880000000001	0.000000000000000000
DataBalance	17910	0x391242d0ef4499d25a51cefbdea4375f5f9a2741	0.0000000033333332	0.0000000033333332	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17911	0xa8e54556ce7110b6dd8080b5371cb8f7a52da446	2.0000000000000000	2.0000000000000000	0.0000000000000000	0.001742526000000000	0.001742526000000000	0.000000000000000000
DataBalance	17912	0xb4d009c6c0c4831fdab0105f299933608450d00f	3333.3333333333330302	3333.3333333333330302	0.0000000000000000	35.459514269999999669	47.804479706000002182	12.344965435999997183
DataBalance	17913	0xf5f81d709c946bd0ecc9bca777c2a5f59edb0074	0.0000000200000000	0.0000000200000000	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17914	0x3311d428291f0d20aac02ae7e153c33164c70e57	3965.9235473333328628	3965.9235473333328628	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17915	0xb7a13cf32e46289331fb0f3438709f11956ed6a2	40.0000000000000000	40.0000000000000000	0.0000000000000000	0.003299162000000000	0.003299162000000000	0.000000000000000000
DataBalance	17916	0x7d9e002e1d95e3a81e163df2a447919a0055e5ed	0.0000000033333333	0.0000000033333333	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17917	0xd402428f6af09d2364a271c993305ba538ea5e4a	0.3030293333333333	0.3030293333333333	0.0000000000000000	0.398681661999999992	0.398681661999999992	0.000000000000000000
DataBalance	17918	0x2b5465d7c9e8f4f1d8a967d57381a29fd41a2ade	2999.9999999999699867	0.0000000000000000	-2999.9999999999699867	0.000173307463631360	0.015272523463331361	0.015099215999700001
DataBalance	17919	0x42668d90277a82effb3c7e7353b6d5736ba3a6cc	0.0000000100000000	0.0000000100000000	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17920	0x2398fba5f0b8424934ab0d1819b85cfc647dfd0f	4346.0000000000000000	0.0000000000000000	-4346.0000000000000000	0.008301562000000000	0.466286276000000000	0.457984714000000015
DataBalance	17921	0x580beb86bd512bcaba2c179ddb3d46b44a9c5cc1	28.0008772302738436	28.0008772302738436	0.0000000000000000	11.010773866476910143	17.013249675756501489	6.002475809279590457
DataBalance	17922	0x7ddece90e00785c97dafe08df75f61786fa4d47a	3026.6666666666669698	3026.6666666666669698	0.0000000000000000	90.591159285999992790	90.591159285999992790	0.000000000000000000
DataBalance	17923	0x403220600a36f73f24e190d1edb2d61be3f41354	4568.9866126666665878	0.0000000000000000	-4568.9866126666665878	278.955460424117916318	0.000000000000000000	-278.955460424117916318
DataBalance	17924	0x14089ade0b51ff0cbf58cf1319170b5067196ba0	94.1054733333333360	94.1054733333333360	0.0000000000000000	0.960756860000000046	0.960756860000000046	0.000000000000000000
DataBalance	17925	0x68878c07c482bb9d903b744840cf874476c27e99	2000.0000000000000000	2000.0000000000000000	0.0000000000000000	29.667618772000000860	43.413726531999998315	13.746107759999995679
DataBalance	17926	0xbe9379b213619f968a95ca977552a3733f3d68df	2666.5691238629538020	2666.5691238629538020	0.0000000000000000	0.000000000000009317	0.000000000000009317	0.000000000000000000
DataBalance	17927	0x342b4978302574e93cb7bfa70b11f5020fe2b14b	18899.2662189100010437	18899.2662189100010437	0.0000000000000000	139.212624104019795368	139.212624104019795368	0.000000000000000000
DataBalance	17928	0xd96f83f87c700c30e2d56be25174f85d2018f11b	0.0066666666666666	0.0066666666666666	0.0000000000000000	0.032853643000000002	0.032853643000000002	0.000000000000000000
DataBalance	17929	0x43867036f6090d11e36efec6d7e848b086bd58a2	1813.3333333333334849	0.0000000000000000	-1813.3333333333334849	0.370539810000000025	0.000000000000001333	-0.370539809999998637
DataBalance	17930	0x2b8da8e84b8af77ad2c7b8663500b3095958f3d6	0.0000000033333333	0.0000000033333333	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17931	0x2e5e5d3b55c8c99d0d24ce83ad3874b40eb45f8c	0.0000000100000000	0.0000000100000000	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17932	0xfd57848d06d146f7b3eadab5b4aafec82d57cfd3	3933.3333333333334849	3933.3333333333334849	0.0000000000000000	0.294302799999999976	0.294302799999999976	0.000000000000000000
DataBalance	17933	0x81a68c624498485baa7e4ac13f31037e15195e91	800.0000000000000000	800.0000000000000000	0.0000000000000000	13.040293647538804933	13.458643436661217763	0.418349789122412552
DataBalance	17934	0x7c43b8f0881c878a9f7be65f0a189cecb366825e	100.0000000000000000	100.0000000000000000	0.0000000000000000	3.307399475265571986	3.307399475265571986	0.000000000000000000
DataBalance	17935	0xff66db2b9001e85a50d0d4ab3bad52fca3f5c144	0.0000000133333332	0.0000000133333332	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17936	0x14f918758ece6f059c97d6202182f4d5f39d0d17	666.6666666666667425	666.6666666666667425	0.0000000000000000	1.787916031913225678	2.711096856426268520	0.923180824513042952
DataBalance	17937	0x52d8fcd41c93843aa661dfa1f5b8ecf93713391f	1485.1639999999999873	1485.1639999999999873	0.0000000000000000	1.988412199999999963	0.000000000000000000	-1.988412199999999963
DataBalance	17938	0x1e2683322af6f316a53b6e7e3efd8f605ab2afcf	13333.3333333333321207	0.0000000000000000	-13333.3333333333321207	9.849709620000000498	3.301865139999999865	-6.547844480000000189
DataBalance	17939	0xfc28694b1f135aa9c6d700dd2b4c69087482a41d	0.0000000166666666	0.0000000166666666	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17940	0x11ec6e78d1ae1d13d0463c44ce1904c0eedbffa7	79.4000000000000057	79.4000000000000057	0.0000000000000000	0.000849692000000000	0.000849692000000000	0.000000000000000000
DataBalance	17941	0x87d62a06ff52c2030697ad2f8df859373e08d60a	2170.3797193333334690	2170.3797193333334690	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17942	0xbe3c4d73f68fb6912055c26518a56a4d0debf135	17666.6666666666642413	17666.6666666666642413	0.0000000000000000	6.018461561999999709	6.018461561999999709	0.000000000000000000
DataBalance	17943	0x834643c7afed3a468c306bfd02ba471f613f368f	533.3333333333332575	533.3333333333332575	0.0000000000000000	1.906003669092390718	1.906003669092390718	0.000000000000000000
DataBalance	17944	0x33405e9a3cbaad1fc288c12a08050017154ed14b	1047.4490906666665069	1047.4490906666665069	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17945	0x2cc9742b0a8c7f356dfb77c0eea5137d31e16a91	0.0000000133333333	0.0000000133333333	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17946	0xda1bd6bb7c5959940d09c116f5121757907e8cdb	5000.0000000000000000	5000.0000000000000000	0.0000000000000000	36.026446030000002452	36.026446030000002452	0.000000000000000000
DataBalance	17947	0x030c91c8a4bf1d68a774098586d034a6170ab9b0	100.0000000000000000	100.0000000000000000	0.0000000000000000	6.650699561999999787	6.650699561999999787	0.000000000000000000
DataBalance	17948	0x468f95cef37655425f5645ebffd4f8a413d9e963	0.0006666666666666	0.0006666666666666	0.0000000000000000	0.178921031757684895	0.168501031757684883	-0.010420000000000000
DataBalance	17949	0x108bff3c432343d757cee83588908af5c4c70de9	0.0000000100000000	0.0000000100000000	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17950	0x68da30e5e6d440742aa5d62380f67f554ec18a59	0.0000000100000000	0.0000000100000000	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17951	0x62c8ec6da6a0735d2384ab2db5b66e79a0de9a98	1010.0000000000000000	0.0000000000000000	-1010.0000000000000000	0.838301561999999945	2.436014619999999908	1.597713058000000075
